2.000000e+00   6.54565e-35   2.34189e-68   8.75726e-35   8.75409e-35  9.47751e-103   1.00000e+00   2.86778e-69   2.86675e-69   1.89370e-68   3.27476e-35   3.06917e-68   3.27476e-35   1.21331e-68   1.08122e-34   6.92996e-35   1.07240e-69
2.100000e+00   7.21658e-35   2.84658e-68   9.65488e-35   9.65138e-35  1.27008e-102   1.00000e+00   3.48581e-69   3.48455e-69   2.30180e-68   3.61043e-35   3.73060e-68   3.61043e-35   1.47478e-68   1.19205e-34   7.64029e-35   1.30351e-69
2.200000e+00   7.92024e-35   3.42876e-68   1.05963e-34   1.05924e-34  1.67900e-102   1.00000e+00   4.19872e-69   4.19720e-69   2.77257e-68   3.96246e-35   4.49358e-68   3.96246e-35   1.77640e-68   1.30828e-34   8.38526e-35   1.57011e-69
2.300000e+00   8.65662e-35   4.09598e-68   1.15815e-34   1.15773e-34  2.19222e-102   1.00000e+00   5.01578e-69   5.01396e-69   3.31209e-68   4.33088e-35   5.36801e-68   4.33088e-35   2.12208e-68   1.42991e-34   9.16488e-35   1.87564e-69
2.400000e+00   9.42574e-35   4.85615e-68   1.26104e-34   1.26059e-34  2.82999e-102   1.00000e+00   5.94664e-69   5.94449e-69   3.92678e-68   4.71566e-35   6.36425e-68   4.71566e-35   2.51591e-68   1.55696e-34   9.97915e-35   2.22374e-69
2.500000e+00   1.02276e-34   5.71751e-68   1.36832e-34   1.36783e-34  3.61541e-102   1.00000e+00   7.00143e-69   6.99890e-69   4.62329e-68   5.11682e-35   7.49311e-68   5.11682e-35   2.96218e-68   1.68941e-34   1.08281e-34   2.61818e-69
2.600000e+00   1.10622e-34   6.68868e-68   1.47998e-34   1.47944e-34  4.57465e-102   1.00000e+00   8.19069e-69   8.18772e-69   5.40860e-68   5.53435e-35   8.76588e-68   5.53435e-35   3.46533e-68   1.82726e-34   1.17116e-34   3.06290e-69
2.700000e+00   1.19294e-34   7.77861e-68   1.59601e-34   1.59543e-34  5.73721e-102   1.00000e+00   9.52538e-69   9.52193e-69   6.28994e-68   5.96826e-35   1.01943e-67   5.96826e-35   4.03001e-68   1.97053e-34   1.26299e-34   3.56200e-69
2.800000e+00   1.28295e-34   8.99662e-68   1.71642e-34   1.71580e-34  7.13619e-102   1.00000e+00   1.10169e-68   1.10129e-68   7.27485e-68   6.41854e-35   1.17906e-67   6.41854e-35   4.66104e-68   2.11919e-34   1.35827e-34   4.11975e-69
2.900000e+00   1.37622e-34   1.03524e-67   1.84121e-34   1.84055e-34  8.80859e-102   1.00000e+00   1.26771e-68   1.26725e-68   8.37112e-68   6.88519e-35   1.35673e-67   6.88519e-35   5.36344e-68   2.27327e-34   1.45703e-34   4.74058e-69
