0.000000e+00   0.00000e+00   0.00000e+00   4.45551e-01   4.45551e-01  -8.24158e-01  -0.00000e+00   4.53641e-01  -3.70518e-01   7.50333e-02
1.000000e-01   5.00017e-05   0.00000e+00   4.45551e-01   4.45601e-01  -8.24208e-01  -0.00000e+00   4.53641e-01  -3.70568e-01   7.50333e-02
2.000000e-01   1.94067e-04   0.00000e+00   4.45551e-01   4.45745e-01  -8.24352e-01  -0.00000e+00   4.53641e-01  -3.70712e-01   7.50333e-02
3.000000e-01   4.15090e-04   0.00000e+00   4.45551e-01   4.45966e-01  -8.24573e-01  -0.00000e+00   4.53641e-01  -3.70933e-01   7.50333e-02
4.000000e-01   6.86844e-04   0.00000e+00   4.45551e-01   4.46238e-01  -8.24845e-01  -0.00000e+00   4.53641e-01  -3.71205e-01   7.50333e-02
5.000000e-01   9.77121e-04   0.00000e+00   4.45551e-01   4.46528e-01  -8.25136e-01  -0.00000e+00   4.53641e-01  -3.71495e-01   7.50333e-02
6.000000e-01   1.25157e-03   0.00000e+00   4.45551e-01   4.46803e-01  -8.25410e-01  -0.00000e+00   4.53641e-01  -3.71769e-01   7.50333e-02
7.000000e-01   1.47781e-03   0.00000e+00   4.45551e-01   4.47029e-01  -8.25636e-01  -0.00000e+00   4.53641e-01  -3.71996e-01   7.50333e-02
8.000000e-01   1.62922e-03   0.00000e+00   4.45551e-01   4.47180e-01  -8.25788e-01  -0.00000e+00   4.53641e-01  -3.72147e-01   7.50333e-02
9.000000e-01   1.68813e-03   0.00000e+00   4.45551e-01   4.47239e-01  -8.25847e-01  -0.00000e+00   4.53641e-01  -3.72206e-01   7.50333e-02
1.000000e+00   1.64783e-03   0.00000e+00   4.45551e-01   4.47199e-01  -8.25806e-01  -0.00000e+00   4.53641e-01  -3.72166e-01   7.50333e-02
1.100000e+00   1.51334e-03   0.00000e+00   4.45551e-01   4.47064e-01  -8.25672e-01  -0.00000e+00   4.53641e-01  -3.72031e-01   7.50333e-02
1.200000e+00   1.30071e-03   0.00000e+00   4.45551e-01   4.46852e-01  -8.25459e-01  -0.00000e+00   4.53641e-01  -3.71819e-01   7.50333e-02
1.300000e+00   1.03508e-03   0.00000e+00   4.45551e-01   4.46586e-01  -8.25193e-01  -0.00000e+00   4.53641e-01  -3.71553e-01   7.50333e-02
1.400000e+00   7.47630e-04   0.00000e+00   4.45551e-01   4.46299e-01  -8.24906e-01  -0.00000e+00   4.53641e-01  -3.71265e-01   7.50333e-02
1.500000e+00   4.71869e-04   0.00000e+00   4.45551e-01   4.46023e-01  -8.24630e-01  -0.00000e+00   4.53641e-01  -3.70990e-01   7.50333e-02
1.600000e+00   2.39671e-04   0.00000e+00   4.45551e-01   4.45791e-01  -8.24398e-01  -0.00000e+00   4.53641e-01  -3.70758e-01   7.50333e-02
1.700000e+00   7.75505e-05   0.00000e+00   4.45551e-01   4.45629e-01  -8.24236e-01  -0.00000e+00   4.53641e-01  -3.70595e-01   7.50333e-02
1.800000e+00   3.59589e-06   0.00000e+00   4.45551e-01   4.45555e-01  -8.24162e-01  -0.00000e+00   4.53641e-01  -3.70521e-01   7.50333e-02
1.900000e+00   2.54417e-05   0.00000e+00   4.45551e-01   4.45577e-01  -8.24184e-01  -0.00000e+00   4.53641e-01  -3.70543e-01   7.50333e-02
2.000000e+00   1.39481e-04   0.00000e+00   4.45551e-01   4.45691e-01  -8.24298e-01  -0.00000e+00   4.53641e-01  -3.70657e-01   7.50333e-02
2.100000e+00   3.31410e-04   0.00000e+00   4.45551e-01   4.45883e-01  -8.24490e-01  -0.00000e+00   4.53641e-01  -3.70849e-01   7.50333e-02
2.200000e+00   5.78008e-04   0.00000e+00   4.45551e-01   4.46129e-01  -8.24736e-01  -0.00000e+00   4.53641e-01  -3.71096e-01   7.50333e-02
2.300000e+00   8.49944e-04   0.00000e+00   4.45551e-01   4.46401e-01  -8.25008e-01  -0.00000e+00   4.53641e-01  -3.71368e-01   7.50333e-02
2.400000e+00   1.11525e-03   0.00000e+00   4.45551e-01   4.46666e-01  -8.25274e-01  -0.00000e+00   4.53641e-01  -3.71633e-01   7.50333e-02
2.500000e+00   1.34305e-03   0.00000e+00   4.45551e-01   4.46894e-01  -8.25501e-01  -0.00000e+00   4.53641e-01  -3.71861e-01   7.50333e-02
2.600000e+00   1.50713e-03   0.00000e+00   4.45551e-01   4.47058e-01  -8.25666e-01  -0.00000e+00   4.53641e-01  -3.72025e-01   7.50333e-02
2.700000e+00   1.58888e-03   0.00000e+00   4.45551e-01   4.47140e-01  -8.25747e-01  -0.00000e+00   4.53641e-01  -3.72107e-01   7.50333e-02
2.800000e+00   1.57936e-03   0.00000e+00   4.45551e-01   4.47130e-01  -8.25738e-01  -0.00000e+00   4.53641e-01  -3.72097e-01   7.50333e-02
2.900000e+00   1.48020e-03   0.00000e+00   4.45551e-01   4.47031e-01  -8.25639e-01  -0.00000e+00   4.53641e-01  -3.71998e-01   7.50333e-02
3.000000e+00   1.30326e-03   0.00000e+00   4.45551e-01   4.46854e-01  -8.25462e-01  -0.00000e+00   4.53641e-01  -3.71821e-01   7.50333e-02
