0.000000e+00  -2.00000e+01  -4.03838e-02   2.00404e+01   4.00000e+01
1.000000e-01  -2.00000e+01  -4.07383e-02   2.00407e+01   4.00000e+01
2.000000e-01  -2.00000e+01  -4.17910e-02   2.00418e+01   4.00000e+01
3.000000e-01  -2.00000e+01  -4.35105e-02   2.00435e+01   4.00000e+01
4.000000e-01  -2.00000e+01  -4.58454e-02   2.00458e+01   4.00000e+01
5.000000e-01  -2.00000e+01  -4.87259e-02   2.00487e+01   4.00000e+01
6.000000e-01  -2.00000e+01  -5.20661e-02   2.00521e+01   4.00000e+01
7.000000e-01  -2.00000e+01  -5.57663e-02   2.00558e+01   4.00000e+01
8.000000e-01  -2.00000e+01  -5.97164e-02   2.00597e+01   4.00000e+01
9.000000e-01  -2.00000e+01  -6.37990e-02   2.00638e+01   4.00000e+01
1.000000e+00  -2.00000e+01  -6.78932e-02   2.00679e+01   4.00000e+01
1.100000e+00  -2.00000e+01  -7.18778e-02   2.00719e+01   4.00000e+01
1.200000e+00  -2.00000e+01  -7.56353e-02   2.00756e+01   4.00000e+01
1.300000e+00  -2.00000e+01  -7.90556e-02   2.00791e+01   4.00000e+01
1.400000e+00  -2.00000e+01  -8.20386e-02   2.00820e+01   4.00000e+01
1.500000e+00  -2.00000e+01  -8.44978e-02   2.00845e+01   4.00000e+01
1.600000e+00  -2.00000e+01  -8.63624e-02   2.00864e+01   4.00000e+01
1.700000e+00  -2.00000e+01  -8.75796e-02   2.00876e+01   4.00000e+01
1.800000e+00  -2.00000e+01  -8.81158e-02   2.00881e+01   4.00000e+01
1.900000e+00  -2.00000e+01  -8.79578e-02   2.00880e+01   4.00000e+01
2.000000e+00  -2.00000e+01  -8.71128e-02   2.00871e+01   4.00000e+01
2.100000e+00  -2.00000e+01  -8.56082e-02   2.00856e+01   4.00000e+01
2.200000e+00  -2.00000e+01  -8.34905e-02   2.00835e+01   4.00000e+01
2.300000e+00  -2.00000e+01  -8.08240e-02   2.00808e+01   4.00000e+01
2.400000e+00  -2.00000e+01  -7.76888e-02   2.00777e+01   4.00000e+01
2.500000e+00  -2.00000e+01  -7.41780e-02   2.00742e+01   4.00000e+01
2.600000e+00  -2.00000e+01  -7.03952e-02   2.00704e+01   4.00000e+01
2.700000e+00  -2.00000e+01  -6.64515e-02   2.00665e+01   4.00000e+01
2.800000e+00  -2.00000e+01  -6.24617e-02   2.00625e+01   4.00000e+01
2.900000e+00  -2.00000e+01  -5.85415e-02   2.00585e+01   4.00000e+01
3.000000e+00  -2.00000e+01  -5.48039e-02   2.00548e+01   4.00000e+01
3.100000e+00  -2.00000e+01  -5.13558e-02   2.00514e+01   4.00000e+01
3.200000e+00  -2.00000e+01  -4.82951e-02   2.00483e+01   4.00000e+01
3.300000e+00  -2.00000e+01  -4.57083e-02   2.00457e+01   4.00000e+01
3.400000e+00  -2.00000e+01  -4.36676e-02   2.00437e+01   4.00000e+01
3.500000e+00  -2.00000e+01  -4.22290e-02   2.00422e+01   4.00000e+01
3.600000e+00  -2.00000e+01  -4.14312e-02   2.00414e+01   4.00000e+01
3.700000e+00  -2.00000e+01  -4.12943e-02   2.00413e+01   4.00000e+01
3.800000e+00  -2.00000e+01  -4.18195e-02   2.00418e+01   4.00000e+01
3.900000e+00  -2.00000e+01  -4.29892e-02   2.00430e+01   4.00000e+01
4.000000e+00  -2.00000e+01  -4.47677e-02   2.00448e+01   4.00000e+01
4.100000e+00  -2.00000e+01  -4.71020e-02   2.00471e+01   4.00000e+01
4.200000e+00  -2.00000e+01  -4.99240e-02   2.00499e+01   4.00000e+01
4.300000e+00  -2.00000e+01  -5.31517e-02   2.00532e+01   4.00000e+01
4.400000e+00  -2.00000e+01  -5.66926e-02   2.00567e+01   4.00000e+01
4.500000e+00  -2.00000e+01  -6.04453e-02   2.00604e+01   4.00000e+01
4.600000e+00  -2.00000e+01  -6.43031e-02   2.00643e+01   4.00000e+01
4.700000e+00  -2.00000e+01  -6.81567e-02   2.00682e+01   4.00000e+01
4.800000e+00  -2.00000e+01  -7.18973e-02   2.00719e+01   4.00000e+01
4.900000e+00  -2.00000e+01  -7.54196e-02   2.00754e+01   4.00000e+01
5.000000e+00  -2.00000e+01  -7.86245e-02   2.00786e+01   4.00000e+01
5.100000e+00  -2.00000e+01  -8.14224e-02   2.00814e+01   4.00000e+01
5.200000e+00  -2.00000e+01  -8.37349e-02   2.00837e+01   4.00000e+01
5.300000e+00  -2.00000e+01  -8.54974e-02   2.00855e+01   4.00000e+01
5.400000e+00  -2.00000e+01  -8.66608e-02   2.00867e+01   4.00000e+01
5.500000e+00  -2.00000e+01  -8.71926e-02   2.00872e+01   4.00000e+01
5.600000e+00  -2.00000e+01  -8.70780e-02   2.00871e+01   4.00000e+01
5.700000e+00  -2.00000e+01  -8.63202e-02   2.00863e+01   4.00000e+01
5.800000e+00  -2.00000e+01  -8.49405e-02   2.00849e+01   4.00000e+01
5.900000e+00  -2.00000e+01  -8.29773e-02   2.00830e+01   4.00000e+01
6.000000e+00  -2.00000e+01  -8.04855e-02   2.00805e+01   4.00000e+01
6.100000e+00  -2.00000e+01  -7.75347e-02   2.00775e+01   4.00000e+01
6.200000e+00  -2.00000e+01  -7.42077e-02   2.00742e+01   4.00000e+01
6.300000e+00  -2.00000e+01  -7.05976e-02   2.00706e+01   4.00000e+01
6.400000e+00  -2.00000e+01  -6.68060e-02   2.00668e+01   4.00000e+01
6.500000e+00  -2.00000e+01  -6.29398e-02   2.00629e+01   4.00000e+01
6.600000e+00  -2.00000e+01  -5.91082e-02   2.00591e+01   4.00000e+01
6.700000e+00  -2.00000e+01  -5.54198e-02   2.00554e+01   4.00000e+01
6.800000e+00  -2.00000e+01  -5.19797e-02   2.00520e+01   4.00000e+01
6.900000e+00  -2.00000e+01  -4.88864e-02   2.00489e+01   4.00000e+01
7.000000e+00  -2.00000e+01  -4.62289e-02   2.00462e+01   4.00000e+01
